Student_ID,Name,Department,Semester,Gender,Subject,Total_Classes,Classes_Attended,Attendance_Percentage,Previous_Attendance_Percentage,Leaves_Taken,Internal_Marks,Distance_KM,Monthly_Attendance,Trend,Risk_Label
STU01159,Vihaan Menon,Civil,7,Male,Concrete Technology,45,34,75.56,60.93,4,50,16.2,75.56,improving,Low Risk
STU01160,Divya Kapoor,Mechanical,5,Female,Fluid Mechanics,59,59,100.0,93.36,0,72,22.4,100.0,improving,Low Risk
STU01160,Divya Kapoor,Mechanical,5,Female,Machine Design,57,52,91.23,81.96,2,61,22.4,91.23,improving,Low Risk
STU01160,Divya Kapoor,Mechanical,5,Female,Thermodynamics,51,46,90.2,76.14,3,62,22.4,90.2,improving,Low Risk
STU01160,Divya Kapoor,Mechanical,5,Female,Heat Transfer,53,51,96.23,76.39,0,71,22.4,96.23,improving,Low Risk
STU01161,Diya Sharma,Electrical,7,Female,Power Systems,54,48,88.89,98.97,2,58,11.9,88.89,declining,Medium Risk
STU01161,Diya Sharma,Electrical,7,Female,Control Systems,48,35,72.92,78.46,5,53,11.9,72.92,declining,Medium Risk
STU01161,Diya Sharma,Electrical,7,Female,Power Electronics,55,41,74.55,77.59,4,69,11.9,74.55,declining,Medium Risk
STU01161,Diya Sharma,Electrical,7,Female,Electrical Machines,52,40,76.92,80.45,4,54,11.9,76.92,declining,Low Risk
STU01161,Diya Sharma,Electrical,7,Female,Circuit Theory,63,48,76.19,81.98,8,65,11.9,76.19,declining,Medium Risk
STU01162,Ishaan Patel,Civil,3,Male,Concrete Technology,63,55,87.3,84.88,5,64,2.9,87.3,stable,Low Risk
STU01162,Ishaan Patel,Civil,3,Male,Surveying,63,58,92.06,89.78,0,69,2.9,92.06,stable,Low Risk
STU01162,Ishaan Patel,Civil,3,Male,Structural Analysis,50,48,96.0,97.69,2,76,2.9,96.0,stable,Low Risk
STU01162,Ishaan Patel,Civil,3,Male,Geotechnical Engg,53,52,98.11,98.35,0,78,2.9,98.11,stable,Low Risk
STU01163,Varun Chatterjee,Computer Science,6,Male,Computer Networks,63,49,77.78,78.18,4,60,13.1,77.78,stable,Low Risk
STU01163,Varun Chatterjee,Computer Science,6,Male,DBMS,60,45,75.0,76.66,4,54,13.1,75.0,stable,Low Risk
STU01163,Varun Chatterjee,Computer Science,6,Male,Operating Systems,58,46,79.31,77.27,6,51,13.1,79.31,stable,Low Risk
STU01163,Varun Chatterjee,Computer Science,6,Male,Data Structures,49,40,81.63,80.04,6,50,13.1,81.63,stable,Low Risk
STU01163,Varun Chatterjee,Computer Science,6,Male,AI & ML,54,46,85.19,86.29,6,72,13.1,85.19,stable,Low Risk
STU01164,Ishaan Iyer,Information Technology,4,Male,Cloud Computing,53,47,88.68,94.56,2,82,11.2,88.68,stable,Low Risk
STU01164,Ishaan Iyer,Information Technology,4,Male,Cyber Security,60,54,90.0,94.13,0,63,11.2,90.0,stable,Low Risk
STU01164,Ishaan Iyer,Information Technology,4,Male,Web Technologies,64,59,92.19,92.94,1,65,11.2,92.19,stable,Low Risk
STU01164,Ishaan Iyer,Information Technology,4,Male,Software Engineering,51,48,94.12,96.7,2,58,11.2,94.12,stable,Low Risk
STU01164,Ishaan Iyer,Information Technology,4,Male,Data Mining,51,39,76.47,72.56,6,59,11.2,76.47,stable,Low Risk
STU01165,Ananya Iyer,Electronics,8,Female,Signals & Systems,49,45,91.84,93.68,0,80,25.8,91.84,stable,Low Risk
STU01165,Ananya Iyer,Electronics,8,Female,Communication Systems,55,50,90.91,93.44,4,55,25.8,90.91,stable,Low Risk
STU01165,Ananya Iyer,Electronics,8,Female,Microprocessors,54,48,88.89,88.2,1,71,25.8,88.89,stable,Low Risk
STU01165,Ananya Iyer,Electronics,8,Female,VLSI Design,63,55,87.3,84.03,4,60,25.8,87.3,stable,Low Risk
STU01166,Diya Chatterjee,Civil,3,Female,Transportation Engg,51,37,72.55,72.39,8,48,8.7,72.55,stable,Medium Risk
STU01166,Diya Chatterjee,Civil,3,Female,Concrete Technology,46,28,60.87,57.65,8,39,8.7,60.87,stable,High Risk
STU01166,Diya Chatterjee,Civil,3,Female,Structural Analysis,50,32,64.0,62.68,10,60,8.7,64.0,stable,High Risk
STU01166,Diya Chatterjee,Civil,3,Female,Geotechnical Engg,53,37,69.81,67.16,6,60,8.7,69.81,stable,Medium Risk
STU01167,Kabir Chatterjee,Information Technology,2,Male,Web Technologies,62,48,77.42,83.99,4,63,32.8,77.42,declining,Low Risk
STU01167,Kabir Chatterjee,Information Technology,2,Male,Data Mining,45,37,82.22,92.58,2,65,32.8,82.22,declining,Medium Risk
STU01167,Kabir Chatterjee,Information Technology,2,Male,Cloud Computing,59,44,74.58,82.25,4,67,32.8,74.58,declining,Medium Risk
STU01167,Kabir Chatterjee,Information Technology,2,Male,Software Engineering,60,46,76.67,89.53,4,58,32.8,76.67,declining,Medium Risk
STU01168,Tanya Kumar,Electrical,8,Female,Control Systems,56,40,71.43,63.99,6,49,7.6,71.43,improving,Low Risk
STU01168,Tanya Kumar,Electrical,8,Female,Power Electronics,54,42,77.78,67.24,5,54,7.6,77.78,improving,Low Risk
STU01168,Tanya Kumar,Electrical,8,Female,Electrical Machines,47,34,72.34,57.7,5,67,7.6,72.34,improving,Low Risk
STU01168,Tanya Kumar,Electrical,8,Female,Power Systems,49,38,77.55,61.83,4,53,7.6,77.55,improving,Low Risk
STU01168,Tanya Kumar,Electrical,8,Female,Circuit Theory,55,45,81.82,77.34,5,59,7.6,81.82,improving,Low Risk
STU01169,Sneha Chatterjee,Electrical,1,Female,Power Electronics,47,36,76.6,68.71,8,65,0.8,76.6,improving,Low Risk
STU01169,Sneha Chatterjee,Electrical,1,Female,Electrical Machines,47,33,70.21,66.27,7,47,0.8,70.21,improving,Medium Risk
STU01169,Sneha Chatterjee,Electrical,1,Female,Control Systems,47,34,72.34,68.07,7,46,0.8,72.34,improving,Medium Risk
STU01169,Sneha Chatterjee,Electrical,1,Female,Power Systems,51,36,70.59,60.79,5,62,0.8,70.59,improving,Low Risk
STU01170,Aarav Verma,Electronics,2,Male,Signals & Systems,57,40,70.18,55.83,9,67,13.2,70.18,improving,Medium Risk
STU01170,Aarav Verma,Electronics,2,Male,Microprocessors,51,38,74.51,65.22,8,56,13.2,74.51,improving,Medium Risk
STU01170,Aarav Verma,Electronics,2,Male,VLSI Design,50,34,68.0,61.3,9,61,13.2,68.0,improving,Medium Risk
STU01170,Aarav Verma,Electronics,2,Male,Communication Systems,56,39,69.64,56.12,9,55,13.2,69.64,improving,Medium Risk
STU01171,Riya Menon,Civil,1,Female,Surveying,55,24,43.64,48.78,16,39,9.6,43.64,declining,High Risk
STU01171,Riya Menon,Civil,1,Female,Concrete Technology,59,26,44.07,49.26,12,34,9.6,44.07,declining,High Risk
STU01171,Riya Menon,Civil,1,Female,Geotechnical Engg,48,21,43.75,52.36,13,29,9.6,43.75,declining,High Risk
STU01171,Riya Menon,Civil,1,Female,Structural Analysis,52,21,40.38,46.99,15,31,9.6,40.38,declining,High Risk
STU01172,Karthik Joshi,Civil,8,Male,Concrete Technology,60,29,48.33,39.03,13,40,7.5,48.33,improving,High Risk
STU01172,Karthik Joshi,Civil,8,Male,Geotechnical Engg,57,31,54.39,44.22,9,57,7.5,54.39,improving,Medium Risk
STU01172,Karthik Joshi,Civil,8,Male,Surveying,47,27,57.45,45.3,10,47,7.5,57.45,improving,Medium Risk
STU01172,Karthik Joshi,Civil,8,Male,Transportation Engg,58,29,50.0,36.12,13,44,7.5,50.0,improving,High Risk
STU01172,Karthik Joshi,Civil,8,Male,Structural Analysis,48,28,58.33,51.05,9,58,7.5,58.33,improving,Medium Risk
STU01173,Nikhil Gupta,Electrical,3,Male,Control Systems,45,30,66.67,58.55,9,55,6.3,66.67,improving,Medium Risk
STU01173,Nikhil Gupta,Electrical,3,Male,Electrical Machines,45,29,64.44,55.74,10,35,6.3,64.44,improving,High Risk
STU01173,Nikhil Gupta,Electrical,3,Male,Power Systems,50,31,62.0,53.34,12,49,6.3,62.0,improving,High Risk
STU01173,Nikhil Gupta,Electrical,3,Male,Power Electronics,56,35,62.5,46.22,10,58,6.3,62.5,improving,Medium Risk
STU01173,Nikhil Gupta,Electrical,3,Male,Circuit Theory,46,28,60.87,54.26,11,42,6.3,60.87,improving,Medium Risk
STU01174,Meera Kapoor,Computer Science,4,Female,Computer Networks,56,33,58.93,57.56,9,45,5.7,58.93,improving,Medium Risk
STU01174,Meera Kapoor,Computer Science,4,Female,DBMS,59,33,55.93,52.31,11,44,5.7,55.93,improving,Medium Risk
STU01174,Meera Kapoor,Computer Science,4,Female,AI & ML,50,25,50.0,40.31,11,30,5.7,50.0,improving,High Risk
STU01174,Meera Kapoor,Computer Science,4,Female,Operating Systems,47,30,63.83,56.92,8,39,5.7,63.83,improving,High Risk
STU01175,Arjun Kumar,Computer Science,4,Male,AI & ML,46,38,82.61,80.69,4,61,7.3,82.61,stable,Low Risk
STU01175,Arjun Kumar,Computer Science,4,Male,Operating Systems,51,43,84.31,83.26,3,60,7.3,84.31,stable,Low Risk
STU01175,Arjun Kumar,Computer Science,4,Male,DBMS,56,47,83.93,82.87,3,68,7.3,83.93,stable,Low Risk
STU01175,Arjun Kumar,Computer Science,4,Male,Computer Networks,55,53,96.36,100.0,0,85,7.3,96.36,stable,Low Risk
STU01176,Karthik Kapoor,Information Technology,3,Male,Software Engineering,56,37,66.07,65.47,9,53,16.4,66.07,improving,Medium Risk
STU01176,Karthik Kapoor,Information Technology,3,Male,Cyber Security,62,43,69.35,58.19,8,47,16.4,69.35,improving,Medium Risk
STU01176,Karthik Kapoor,Information Technology,3,Male,Data Mining,54,34,62.96,52.47,7,48,16.4,62.96,improving,Medium Risk
STU01176,Karthik Kapoor,Information Technology,3,Male,Web Technologies,54,41,75.93,68.84,4,48,16.4,75.93,improving,Low Risk
STU01177,Varun Rao,Computer Science,5,Male,Operating Systems,46,39,84.78,78.35,4,73,11.4,84.78,stable,Low Risk
STU01177,Varun Rao,Computer Science,5,Male,DBMS,56,53,94.64,94.76,2,79,11.4,94.64,stable,Low Risk
STU01177,Varun Rao,Computer Science,5,Male,Data Structures,55,54,98.18,98.91,0,71,11.4,98.18,stable,Low Risk
STU01177,Varun Rao,Computer Science,5,Male,AI & ML,58,58,100.0,95.51,1,78,11.4,100.0,stable,Low Risk
STU01178,Isha Reddy,Mechanical,8,Female,Thermodynamics,46,27,58.7,65.78,11,47,10.2,58.7,stable,High Risk
STU01178,Isha Reddy,Mechanical,8,Female,Fluid Mechanics,57,39,68.42,63.09,6,41,10.2,68.42,stable,Medium Risk
STU01178,Isha Reddy,Mechanical,8,Female,Manufacturing Tech,52,33,63.46,66.86,8,47,10.2,63.46,stable,High Risk
STU01178,Isha Reddy,Mechanical,8,Female,Heat Transfer,52,32,61.54,62.75,12,53,10.2,61.54,stable,High Risk
STU01178,Isha Reddy,Mechanical,8,Female,Machine Design,47,26,55.32,53.51,10,39,10.2,55.32,stable,High Risk
STU01179,Riya Nair,Electrical,7,Female,Power Electronics,62,53,85.48,88.07,2,60,2.9,85.48,stable,Low Risk
STU01179,Riya Nair,Electrical,7,Female,Circuit Theory,56,49,87.5,85.75,5,69,2.9,87.5,stable,Low Risk
STU01179,Riya Nair,Electrical,7,Female,Electrical Machines,51,45,88.24,90.71,3,65,2.9,88.24,stable,Low Risk
STU01179,Riya Nair,Electrical,7,Female,Power Systems,64,57,89.06,94.72,1,74,2.9,89.06,stable,Low Risk
STU01179,Riya Nair,Electrical,7,Female,Control Systems,53,44,83.02,85.98,5,52,2.9,83.02,stable,Low Risk
STU01180,Neha Nair,Electrical,1,Female,Power Systems,49,41,83.67,80.46,2,68,4.0,83.67,stable,Low Risk
STU01180,Neha Nair,Electrical,1,Female,Circuit Theory,62,46,74.19,77.27,7,68,4.0,74.19,stable,Medium Risk
STU01180,Neha Nair,Electrical,1,Female,Power Electronics,54,38,70.37,77.93,6,64,4.0,70.37,stable,Medium Risk
STU01180,Neha Nair,Electrical,1,Female,Control Systems,51,40,78.43,79.05,5,75,4.0,78.43,stable,Low Risk
STU01180,Neha Nair,Electrical,1,Female,Electrical Machines,64,49,76.56,81.3,8,61,4.0,76.56,stable,Low Risk
STU01181,Neha Kapoor,Mechanical,7,Female,Manufacturing Tech,63,51,80.95,95.75,6,59,18.5,80.95,declining,Medium Risk
STU01181,Neha Kapoor,Mechanical,7,Female,Machine Design,57,42,73.68,82.73,8,45,18.5,73.68,declining,High Risk
STU01181,Neha Kapoor,Mechanical,7,Female,Heat Transfer,54,37,68.52,70.88,6,46,18.5,68.52,declining,Medium Risk
STU01181,Neha Kapoor,Mechanical,7,Female,Thermodynamics,61,40,65.57,70.91,11,45,18.5,65.57,declining,Medium Risk
STU01181,Neha Kapoor,Mechanical,7,Female,Fluid Mechanics,50,39,78.0,87.59,5,51,18.5,78.0,declining,Medium Risk
STU01182,Manav Verma,Computer Science,3,Male,Operating Systems,61,59,96.72,97.9,0,78,3.1,96.72,stable,Low Risk
STU01182,Manav Verma,Computer Science,3,Male,DBMS,54,54,100.0,96.73,0,75,3.1,100.0,stable,Low Risk
STU01182,Manav Verma,Computer Science,3,Male,AI & ML,58,52,89.66,91.22,5,63,3.1,89.66,stable,Low Risk
STU01182,Manav Verma,Computer Science,3,Male,Data Structures,48,45,93.75,91.35,2,67,3.1,93.75,stable,Low Risk
STU01182,Manav Verma,Computer Science,3,Male,Computer Networks,56,51,91.07,91.37,4,70,3.1,91.07,stable,Low Risk
STU01183,Aryan Verma,Electrical,4,Male,Power Electronics,52,39,75.0,73.76,4,59,34.1,75.0,improving,Low Risk
STU01183,Aryan Verma,Electrical,4,Male,Control Systems,56,46,82.14,72.26,5,60,34.1,82.14,improving,Low Risk
STU01183,Aryan Verma,Electrical,4,Male,Circuit Theory,59,53,89.83,80.8,5,70,34.1,89.83,improving,Low Risk
STU01183,Aryan Verma,Electrical,4,Male,Electrical Machines,45,39,86.67,78.89,4,59,34.1,86.67,improving,Low Risk
STU01183,Aryan Verma,Electrical,4,Male,Power Systems,60,48,80.0,67.89,4,73,34.1,80.0,improving,Low Risk
STU01184,Meera Iyer,Electrical,1,Female,Power Systems,45,29,64.44,65.4,7,39,14.6,64.44,stable,High Risk
STU01184,Meera Iyer,Electrical,1,Female,Electrical Machines,50,34,68.0,70.69,10,45,14.6,68.0,stable,Medium Risk
STU01184,Meera Iyer,Electrical,1,Female,Power Electronics,53,36,67.92,61.31,10,54,14.6,67.92,stable,Medium Risk
STU01184,Meera Iyer,Electrical,1,Female,Control Systems,48,31,64.58,62.66,9,42,14.6,64.58,stable,High Risk
STU01184,Meera Iyer,Electrical,1,Female,Circuit Theory,58,41,70.69,65.15,7,47,14.6,70.69,stable,Medium Risk
STU01185,Rohan Iyer,Civil,4,Male,Geotechnical Engg,46,30,65.22,67.03,9,65,8.1,65.22,stable,Medium Risk
STU01185,Rohan Iyer,Civil,4,Male,Transportation Engg,54,36,66.67,64.21,9,39,8.1,66.67,stable,Medium Risk
STU01185,Rohan Iyer,Civil,4,Male,Concrete Technology,51,34,66.67,59.25,6,69,8.1,66.67,stable,Medium Risk
STU01185,Rohan Iyer,Civil,4,Male,Structural Analysis,46,35,76.09,73.53,7,58,8.1,76.09,stable,Low Risk
STU01185,Rohan Iyer,Civil,4,Male,Surveying,49,31,63.27,61.69,10,40,8.1,63.27,stable,High Risk
STU01186,Aarav Chatterjee,Electronics,4,Male,Digital Electronics,49,38,77.55,71.47,5,59,5.9,77.55,improving,Low Risk
STU01186,Aarav Chatterjee,Electronics,4,Male,Signals & Systems,63,48,76.19,70.36,7,50,5.9,76.19,improving,Low Risk
STU01186,Aarav Chatterjee,Electronics,4,Male,VLSI Design,55,43,78.18,68.95,6,46,5.9,78.18,improving,Low Risk
STU01186,Aarav Chatterjee,Electronics,4,Male,Communication Systems,46,39,84.78,78.35,6,67,5.9,84.78,improving,Low Risk
STU01187,Ananya Menon,Information Technology,3,Female,Cloud Computing,49,30,61.22,58.31,11,47,12.9,61.22,improving,Medium Risk
STU01187,Ananya Menon,Information Technology,3,Female,Data Mining,46,28,60.87,57.82,9,47,12.9,60.87,improving,Medium Risk
STU01187,Ananya Menon,Information Technology,3,Female,Cyber Security,56,30,53.57,45.96,11,41,12.9,53.57,improving,Medium Risk
STU01187,Ananya Menon,Information Technology,3,Female,Web Technologies,52,35,67.31,58.67,7,58,12.9,67.31,improving,Medium Risk
STU01188,Pooja Desai,Mechanical,7,Female,Thermodynamics,60,55,91.67,88.69,3,68,5.9,91.67,stable,Low Risk
STU01188,Pooja Desai,Mechanical,7,Female,Heat Transfer,54,50,92.59,86.87,4,66,5.9,92.59,stable,Low Risk
STU01188,Pooja Desai,Mechanical,7,Female,Fluid Mechanics,49,49,100.0,100.0,0,78,5.9,100.0,stable,Low Risk
STU01188,Pooja Desai,Mechanical,7,Female,Machine Design,58,55,94.83,88.52,0,70,5.9,94.83,stable,Low Risk
STU01189,Divya Iyer,Electrical,4,Female,Circuit Theory,58,55,94.83,85.35,2,77,11.9,94.83,improving,Low Risk
STU01189,Divya Iyer,Electrical,4,Female,Electrical Machines,46,39,84.78,72.84,5,62,11.9,84.78,improving,Low Risk
STU01189,Divya Iyer,Electrical,4,Female,Control Systems,60,52,86.67,73.11,1,55,11.9,86.67,improving,Low Risk
STU01189,Divya Iyer,Electrical,4,Female,Power Systems,46,44,95.65,90.48,0,78,11.9,95.65,improving,Low Risk
STU01190,Manav Patel,Civil,2,Male,Concrete Technology,55,45,81.82,74.09,6,57,9.8,81.82,improving,Low Risk
STU01190,Manav Patel,Civil,2,Male,Structural Analysis,59,43,72.88,58.05,9,57,9.8,72.88,improving,Medium Risk
STU01190,Manav Patel,Civil,2,Male,Surveying,60,48,80.0,78.65,7,71,9.8,80.0,improving,Low Risk
STU01190,Manav Patel,Civil,2,Male,Transportation Engg,56,46,82.14,79.81,3,62,9.8,82.14,improving,Low Risk
STU01190,Manav Patel,Civil,2,Male,Geotechnical Engg,46,39,84.78,76.74,2,63,9.8,84.78,improving,Low Risk
STU01191,Rohan Rao,Civil,7,Male,Concrete Technology,56,48,85.71,84.4,3,72,5.1,85.71,stable,Low Risk
STU01191,Rohan Rao,Civil,7,Male,Transportation Engg,60,50,83.33,82.66,6,58,5.1,83.33,stable,Low Risk
STU01191,Rohan Rao,Civil,7,Male,Structural Analysis,58,46,79.31,77.01,7,63,5.1,79.31,stable,Low Risk
STU01191,Rohan Rao,Civil,7,Male,Geotechnical Engg,55,42,76.36,79.75,5,70,5.1,76.36,stable,Low Risk
STU01192,Yash Menon,Information Technology,5,Male,Cyber Security,60,42,70.0,67.54,8,50,6.2,70.0,stable,Medium Risk
STU01192,Yash Menon,Information Technology,5,Male,Cloud Computing,58,44,75.86,78.69,6,55,6.2,75.86,stable,Low Risk
STU01192,Yash Menon,Information Technology,5,Male,Data Mining,52,47,90.38,91.09,0,67,6.2,90.38,stable,Low Risk
STU01192,Yash Menon,Information Technology,5,Male,Software Engineering,58,47,81.03,82.35,7,67,6.2,81.03,stable,Low Risk
STU01193,Rohan Pillai,Computer Science,4,Male,AI & ML,47,30,63.83,58.82,9,53,7.0,63.83,stable,High Risk
STU01193,Rohan Pillai,Computer Science,4,Male,Operating Systems,47,29,61.7,59.3,11,46,7.0,61.7,stable,High Risk
STU01193,Rohan Pillai,Computer Science,4,Male,DBMS,47,31,65.96,73.02,7,54,7.0,65.96,stable,Medium Risk
STU01193,Rohan Pillai,Computer Science,4,Male,Data Structures,55,36,65.45,64.47,7,57,7.0,65.45,stable,Medium Risk
STU01193,Rohan Pillai,Computer Science,4,Male,Computer Networks,54,36,66.67,61.28,7,46,7.0,66.67,stable,Medium Risk
STU01194,Manav Desai,Electrical,7,Male,Power Systems,48,45,93.75,96.8,2,72,2.8,93.75,stable,Low Risk
STU01194,Manav Desai,Electrical,7,Male,Electrical Machines,55,50,90.91,89.4,4,71,2.8,90.91,stable,Low Risk
STU01194,Manav Desai,Electrical,7,Male,Circuit Theory,62,59,95.16,95.09,0,75,2.8,95.16,stable,Low Risk
STU01194,Manav Desai,Electrical,7,Male,Control Systems,55,55,100.0,100.0,1,72,2.8,100.0,stable,Low Risk
STU01194,Manav Desai,Electrical,7,Male,Power Electronics,60,60,100.0,100.0,0,83,2.8,100.0,stable,Low Risk
STU01195,Nisha Chatterjee,Information Technology,6,Female,Software Engineering,51,48,94.12,92.42,2,68,5.9,94.12,stable,Low Risk
STU01195,Nisha Chatterjee,Information Technology,6,Female,Web Technologies,51,44,86.27,81.17,4,74,5.9,86.27,stable,Low Risk
STU01195,Nisha Chatterjee,Information Technology,6,Female,Data Mining,53,46,86.79,89.06,3,66,5.9,86.79,stable,Low Risk
STU01195,Nisha Chatterjee,Information Technology,6,Female,Cloud Computing,61,53,86.89,86.96,5,58,5.9,86.89,stable,Low Risk
STU01196,Sai Nair,Information Technology,6,Male,Cyber Security,60,47,78.33,70.74,7,54,7.3,78.33,improving,Low Risk
STU01196,Sai Nair,Information Technology,6,Male,Software Engineering,47,41,87.23,81.51,1,67,7.3,87.23,improving,Low Risk
STU01196,Sai Nair,Information Technology,6,Male,Data Mining,57,43,75.44,62.4,4,54,7.3,75.44,improving,Low Risk
STU01196,Sai Nair,Information Technology,6,Male,Cloud Computing,51,43,84.31,80.35,2,56,7.3,84.31,improving,Low Risk
STU01197,Anika Nair,Information Technology,5,Female,Cloud Computing,46,20,43.48,52.51,14,37,15.1,43.48,declining,High Risk
STU01197,Anika Nair,Information Technology,5,Female,Web Technologies,63,30,47.62,57.29,14,32,15.1,47.62,declining,High Risk
STU01197,Anika Nair,Information Technology,5,Female,Data Mining,60,25,41.67,54.5,14,31,15.1,41.67,declining,High Risk
STU01197,Anika Nair,Information Technology,5,Female,Cyber Security,51,20,39.22,52.19,17,39,15.1,39.22,declining,High Risk
STU01197,Anika Nair,Information Technology,5,Female,Software Engineering,47,20,42.55,51.19,15,34,15.1,42.55,declining,High Risk
STU01198,Sai Patel,Electrical,5,Male,Power Electronics,58,33,56.9,57.71,11,41,5.0,56.9,stable,High Risk
STU01198,Sai Patel,Electrical,5,Male,Circuit Theory,61,33,54.1,53.96,13,35,5.0,54.1,stable,High Risk
STU01198,Sai Patel,Electrical,5,Male,Control Systems,62,42,67.74,62.58,9,52,5.0,67.74,stable,Medium Risk
STU01198,Sai Patel,Electrical,5,Male,Electrical Machines,59,36,61.02,58.54,10,49,5.0,61.02,stable,High Risk
STU01198,Sai Patel,Electrical,5,Male,Power Systems,59,32,54.24,50.11,12,32,5.0,54.24,stable,High Risk
STU01199,Manav Gupta,Mechanical,1,Male,Machine Design,45,30,66.67,72.77,8,57,34.7,66.67,stable,Medium Risk
STU01199,Manav Gupta,Mechanical,1,Male,Heat Transfer,64,43,67.19,68.21,10,60,34.7,67.19,stable,Medium Risk
STU01199,Manav Gupta,Mechanical,1,Male,Fluid Mechanics,51,38,74.51,74.52,8,47,34.7,74.51,stable,Medium Risk
STU01199,Manav Gupta,Mechanical,1,Male,Manufacturing Tech,56,38,67.86,63.69,7,56,34.7,67.86,stable,Medium Risk
STU01200,Kabir Joshi,Civil,1,Male,Transportation Engg,62,32,51.61,56.46,11,35,10.2,51.61,stable,High Risk
STU01200,Kabir Joshi,Civil,1,Male,Structural Analysis,57,40,70.18,71.42,6,51,10.2,70.18,stable,Medium Risk
STU01200,Kabir Joshi,Civil,1,Male,Surveying,52,25,48.08,45.35,12,39,10.2,48.08,stable,High Risk
STU01200,Kabir Joshi,Civil,1,Male,Concrete Technology,57,26,45.61,48.21,13,35,10.2,45.61,stable,High Risk
STU01201,Ananya Singh,Electronics,1,Female,VLSI Design,63,41,65.08,75.37,7,62,19.0,65.08,declining,High Risk
STU01201,Ananya Singh,Electronics,1,Female,Communication Systems,46,31,67.39,76.91,6,37,19.0,67.39,declining,High Risk
STU01201,Ananya Singh,Electronics,1,Female,Signals & Systems,51,38,74.51,78.26,5,67,19.0,74.51,declining,Medium Risk
STU01201,Ananya Singh,Electronics,1,Female,Microprocessors,53,29,54.72,63.85,12,45,19.0,54.72,declining,High Risk
STU01202,Pooja Kumar,Mechanical,1,Female,Manufacturing Tech,46,33,71.74,60.98,8,60,8.1,71.74,improving,Medium Risk
STU01202,Pooja Kumar,Mechanical,1,Female,Machine Design,55,36,65.45,59.21,7,50,8.1,65.45,improving,Medium Risk
STU01202,Pooja Kumar,Mechanical,1,Female,Heat Transfer,46,31,67.39,64.6,8,57,8.1,67.39,improving,Medium Risk
