Student_ID,Name,Department,Semester,Gender,Distance_KM,Overall_Attendance_Percentage,Trend,Num_Subjects
STU01379,Radhika Patel,Electronics,1,Female,2.6,48.34,stable,5
STU01380,Ishaan Menon,Computer Science,1,Male,26.3,79.56,stable,5
STU01381,Rohan Menon,Information Technology,7,Male,1.9,65.5,declining,5
STU01382,Ishaan Sharma,Electronics,6,Male,17.5,70.07,improving,4
STU01383,Arjun Kumar,Computer Science,5,Male,1.8,67.87,improving,5
STU01384,Meera Desai,Electrical,2,Female,4.0,76.87,improving,5
STU01385,Sneha Desai,Electrical,5,Female,11.0,68.85,stable,4
STU01386,Neha Sharma,Mechanical,7,Female,28.2,46.7,stable,5
STU01387,Arjun Joshi,Computer Science,1,Male,0.7,78.89,stable,4
STU01388,Tanya Gupta,Civil,3,Female,11.9,73.0,improving,4
STU01389,Tanya Pillai,Civil,4,Female,11.9,80.47,stable,5
STU01390,Aditya Sharma,Electronics,4,Male,12.6,89.43,stable,4
STU01391,Kabir Pillai,Civil,7,Male,1.7,64.5,stable,5
STU01392,Aryan Chatterjee,Electronics,7,Male,7.6,82.46,stable,5
STU01393,Radhika Verma,Civil,7,Female,8.4,72.64,stable,4
STU01394,Isha Sharma,Electrical,7,Female,4.4,68.26,improving,5
STU01395,Aarav Chatterjee,Electronics,6,Male,6.9,79.38,stable,4
STU01396,Yash Iyer,Electrical,4,Male,8.6,87.01,stable,5
STU01397,Pooja Kumar,Electronics,3,Female,12.6,86.32,stable,4
STU01398,Diya Pillai,Computer Science,2,Female,18.3,43.84,stable,5
STU01399,Dev Singh,Mechanical,8,Male,6.0,92.5,declining,5
STU01400,Varun Menon,Electronics,2,Male,16.7,66.94,stable,4
STU01401,Aryan Rao,Mechanical,2,Male,18.0,69.58,improving,4
STU01402,Nisha Verma,Electronics,6,Female,10.3,60.32,declining,4
STU01403,Rohan Desai,Mechanical,2,Male,12.5,80.58,stable,5
STU01404,Isha Gupta,Electrical,7,Female,2.8,90.45,improving,4
STU01405,Aryan Nair,Information Technology,2,Male,5.9,85.34,declining,4
STU01406,Karthik Gupta,Computer Science,5,Male,6.2,69.17,improving,4
STU01407,Arjun Desai,Computer Science,3,Male,3.2,66.71,stable,5
STU01408,Arjun Verma,Information Technology,3,Male,9.6,61.89,stable,5
STU01409,Rahul Chatterjee,Electronics,1,Male,1.3,97.35,stable,4
STU01410,Rohan Joshi,Mechanical,7,Male,5.4,60.33,declining,5
STU01411,Karthik Chatterjee,Electrical,6,Male,4.7,62.77,declining,4
STU01412,Priya Desai,Computer Science,8,Female,14.5,51.59,improving,4
STU01413,Anika Chatterjee,Civil,1,Female,0.5,98.08,stable,5
STU01414,Meera Desai,Information Technology,7,Female,17.3,85.17,stable,5
STU01415,Rahul Iyer,Electrical,4,Male,9.6,83.49,declining,4
STU01416,Yash Kapoor,Computer Science,4,Male,4.6,81.9,improving,4
STU01417,Kabir Kumar,Electrical,8,Male,6.7,61.43,stable,4
STU01418,Riya Kumar,Civil,1,Female,3.3,91.83,declining,4
STU01419,Manav Pillai,Civil,4,Male,24.6,46.12,improving,5
STU01420,Arjun Desai,Information Technology,1,Male,17.9,68.9,stable,5
STU01421,Sai Joshi,Electrical,7,Male,14.8,74.57,stable,5
STU01422,Aryan Rao,Computer Science,6,Male,4.1,60.26,stable,4
STU01423,Sneha Rao,Electronics,5,Female,2.0,91.28,declining,4
STU01424,Divya Menon,Information Technology,3,Female,1.1,47.12,stable,4
STU01425,Isha Reddy,Information Technology,1,Female,12.7,55.92,improving,4
STU01426,Kavya Menon,Electrical,1,Female,8.9,75.24,stable,4
STU01427,Vihaan Verma,Electronics,6,Male,3.6,47.77,improving,5
STU01428,Varun Verma,Information Technology,7,Male,5.4,63.23,improving,5
STU01429,Anika Kapoor,Mechanical,8,Female,9.4,56.86,declining,5
STU01430,Varun Rao,Computer Science,2,Male,15.3,67.02,stable,4
STU01431,Arjun Pillai,Electronics,8,Male,20.4,81.66,stable,5
STU01432,Divya Singh,Information Technology,7,Female,17.7,85.04,declining,5
STU01433,Vihaan Sharma,Electrical,2,Male,13.6,83.7,declining,5
STU01434,Meera Iyer,Civil,5,Female,15.6,89.38,improving,4
STU01435,Divya Nair,Mechanical,3,Female,2.9,76.14,declining,5
STU01436,Isha Desai,Electrical,6,Female,1.3,98.94,stable,5
STU01437,Dev Nair,Civil,2,Male,4.4,61.81,stable,5
STU01438,Aditya Kumar,Mechanical,3,Male,9.2,60.81,improving,5
STU01439,Neha Pillai,Mechanical,4,Female,13.4,45.02,stable,4
STU01440,Dev Desai,Civil,2,Male,13.3,76.2,stable,5
STU01441,Ananya Nair,Computer Science,2,Female,18.0,91.27,stable,5
STU01442,Anika Sharma,Electrical,4,Female,24.9,81.26,improving,4
STU01443,Meera Iyer,Mechanical,7,Female,2.1,58.55,stable,4
STU01444,Yash Verma,Electrical,7,Male,4.7,73.1,improving,5
STU01445,Rohan Nair,Civil,7,Male,9.2,85.73,stable,4
STU01446,Priya Singh,Information Technology,5,Female,8.7,61.72,improving,5
STU01447,Ishaan Pillai,Mechanical,2,Male,22.1,85.78,improving,5
STU01448,Isha Kumar,Civil,2,Female,24.4,65.41,improving,5
STU01449,Neha Patel,Electrical,3,Female,7.7,53.51,stable,5
STU01450,Aryan Nair,Information Technology,5,Male,5.5,83.1,improving,5
STU01451,Karthik Kapoor,Mechanical,5,Male,5.8,91.82,improving,5
STU01452,Dev Singh,Electrical,1,Male,17.7,41.49,declining,4
STU01453,Rahul Chatterjee,Electrical,6,Male,24.5,62.3,improving,4
STU01454,Anika Desai,Electronics,7,Female,13.0,74.26,declining,5
STU01455,Priya Reddy,Civil,2,Female,13.0,64.38,declining,4
STU01456,Vihaan Verma,Information Technology,3,Male,7.0,65.2,improving,5
STU01457,Sai Nair,Electrical,3,Male,4.7,62.49,declining,5
STU01458,Riya Rao,Computer Science,1,Female,10.0,56.71,improving,5
STU01459,Nikhil Desai,Computer Science,2,Male,13.3,87.68,declining,5
STU01460,Divya Menon,Electronics,5,Female,5.8,83.8,stable,4
STU01461,Ishaan Kapoor,Computer Science,2,Male,3.6,84.72,improving,5
STU01462,Diya Kumar,Electronics,8,Female,20.6,73.24,stable,5
STU01463,Aditya Iyer,Civil,2,Male,9.6,65.55,stable,4
STU01464,Nikhil Reddy,Civil,7,Male,7.8,94.55,stable,5
STU01465,Priya Patel,Electrical,5,Female,8.1,46.56,improving,5
STU01466,Rohan Patel,Information Technology,1,Male,8.4,67.38,stable,4
STU01467,Rohan Menon,Information Technology,4,Male,10.5,85.44,improving,4
STU01468,Shreya Nair,Electrical,5,Female,4.5,78.39,stable,5
STU01469,Shreya Joshi,Mechanical,3,Female,10.9,82.87,stable,5
STU01470,Yash Iyer,Civil,1,Male,0.9,89.17,improving,4
STU01471,Varun Pillai,Electronics,8,Male,39.8,86.55,improving,4
STU01472,Aryan Nair,Computer Science,2,Male,17.7,90.04,declining,5
STU01473,Divya Verma,Electronics,1,Female,36.7,81.34,stable,5
STU01474,Anika Rao,Computer Science,6,Female,7.7,62.62,stable,5
STU01475,Tanya Kumar,Computer Science,5,Female,5.6,92.59,improving,5
STU01476,Aarav Kumar,Civil,3,Male,13.2,57.52,stable,4
STU01477,Yash Menon,Mechanical,5,Male,21.8,53.56,improving,5
STU01478,Kabir Desai,Information Technology,8,Male,2.5,77.54,declining,5
STU01479,Diya Rao,Electronics,5,Female,10.7,58.09,declining,4
STU01480,Karthik Rao,Mechanical,5,Male,35.0,82.75,declining,4
STU01481,Yash Menon,Computer Science,7,Male,6.7,75.21,declining,4
STU01482,Manav Verma,Civil,7,Male,2.4,62.87,stable,4
STU01483,Varun Singh,Electronics,6,Male,19.3,79.06,stable,5
STU01484,Kavya Nair,Civil,5,Female,15.9,88.65,stable,5
STU01485,Pooja Patel,Electrical,5,Female,4.7,70.69,improving,4
STU01486,Nikhil Sharma,Electronics,8,Male,8.1,94.59,stable,4
STU01487,Nikhil Desai,Civil,8,Male,17.8,65.9,stable,5
STU01488,Ananya Rao,Mechanical,1,Female,18.2,46.8,declining,4
STU01489,Sai Pillai,Computer Science,3,Male,22.4,67.61,declining,4
STU01490,Isha Rao,Electronics,1,Female,5.6,90.06,stable,5
STU01491,Pooja Sharma,Civil,5,Female,14.9,74.58,stable,5
STU01492,Shreya Chatterjee,Civil,7,Female,11.7,83.33,stable,5
STU01493,Varun Patel,Civil,7,Male,9.4,74.73,stable,4
STU01494,Varun Kapoor,Electronics,3,Male,10.5,58.33,declining,5
STU01495,Yash Menon,Electronics,1,Male,12.6,42.28,declining,5
STU01496,Sneha Patel,Electrical,1,Female,18.4,76.72,declining,5
STU01497,Arjun Chatterjee,Mechanical,5,Male,1.6,92.74,declining,5
STU01498,Aryan Patel,Computer Science,6,Male,23.5,57.25,stable,4
STU01499,Isha Reddy,Mechanical,1,Female,17.7,62.28,declining,4
STU01500,Aditya Patel,Civil,6,Male,10.1,84.05,stable,4
STU01501,Shreya Patel,Mechanical,3,Female,12.7,60.19,stable,4
STU01502,Yash Desai,Electrical,6,Male,9.3,59.38,stable,4
STU01503,Varun Reddy,Electrical,4,Male,15.1,76.99,declining,5
STU01504,Nikhil Menon,Mechanical,4,Male,14.2,73.76,improving,4
STU01505,Neha Kapoor,Mechanical,6,Female,8.5,90.2,improving,5
STU01506,Ishaan Kumar,Computer Science,4,Male,7.9,94.88,stable,4
STU01507,Ananya Joshi,Computer Science,8,Female,8.4,53.91,improving,4
STU01508,Sneha Rao,Computer Science,4,Female,8.8,78.82,declining,5
STU01509,Karthik Nair,Electronics,2,Male,20.1,67.57,stable,4
STU01510,Nikhil Joshi,Civil,2,Male,24.8,51.97,stable,5
STU01511,Ishaan Iyer,Mechanical,4,Male,13.9,93.65,declining,5
STU01512,Aditya Nair,Electrical,5,Male,5.3,65.58,improving,5
STU01513,Ishaan Patel,Mechanical,6,Male,10.4,82.5,declining,4
STU01514,Diya Joshi,Information Technology,8,Female,2.8,64.01,declining,4
STU01515,Arjun Pillai,Information Technology,1,Male,34.2,72.3,declining,4
STU01516,Pooja Gupta,Electrical,4,Female,8.0,67.5,declining,5
STU01517,Anika Verma,Civil,8,Female,20.4,83.66,improving,4
STU01518,Vihaan Desai,Computer Science,4,Male,4.0,64.74,improving,5
STU01519,Aryan Iyer,Information Technology,2,Male,14.7,71.13,stable,4
STU01520,Isha Nair,Civil,8,Female,7.0,48.81,improving,5
STU01521,Riya Gupta,Civil,5,Female,13.2,74.49,improving,5
STU01522,Meera Kumar,Computer Science,8,Female,4.7,90.61,improving,5
STU01523,Kavya Pillai,Electronics,1,Female,5.4,56.99,stable,5
STU01524,Pooja Kapoor,Civil,6,Female,12.6,91.4,stable,5
STU01525,Rohan Joshi,Mechanical,7,Male,3.6,49.93,improving,4
STU01526,Divya Iyer,Electrical,5,Female,19.7,73.45,stable,5
STU01527,Shreya Reddy,Electrical,3,Female,15.0,71.91,stable,5
STU01528,Aryan Rao,Information Technology,5,Male,18.6,59.9,stable,5
STU01529,Shreya Iyer,Civil,3,Female,14.0,89.17,stable,4
STU01530,Aditya Gupta,Information Technology,5,Male,14.8,85.61,declining,5
STU01531,Arjun Gupta,Electrical,3,Male,23.9,83.7,stable,5
STU01532,Aditya Iyer,Electronics,1,Male,6.9,88.3,stable,5
STU01533,Varun Kumar,Civil,2,Male,2.4,49.54,stable,5
STU01534,Divya Joshi,Information Technology,5,Female,14.2,89.45,stable,4
STU01535,Rohan Verma,Electrical,4,Male,14.8,47.97,improving,5
STU01536,Aditya Rao,Civil,3,Male,8.5,41.02,stable,5
STU01537,Arjun Kapoor,Information Technology,4,Male,9.0,91.59,stable,4
STU01538,Nikhil Joshi,Computer Science,4,Male,23.1,89.07,improving,5
STU01539,Vihaan Chatterjee,Electronics,1,Male,2.9,75.58,declining,5
STU01540,Arjun Rao,Civil,7,Male,7.6,77.88,stable,5
STU01541,Sneha Chatterjee,Mechanical,8,Female,24.8,71.69,stable,4
STU01542,Isha Nair,Electrical,4,Female,7.2,81.26,stable,5
STU01543,Meera Reddy,Information Technology,5,Female,12.2,58.61,stable,5
STU01544,Priya Iyer,Civil,8,Female,22.5,86.48,stable,5
STU01545,Kavya Rao,Electronics,4,Female,14.0,87.62,improving,5
STU01546,Ishaan Menon,Mechanical,5,Male,22.3,78.22,stable,5
STU01547,Varun Nair,Information Technology,2,Male,2.4,61.54,stable,4
STU01548,Yash Kapoor,Electronics,5,Male,20.3,77.73,declining,4
STU01549,Priya Reddy,Electrical,7,Female,18.4,86.05,stable,4
STU01550,Rohan Gupta,Computer Science,5,Male,8.1,76.14,stable,4
STU01551,Ishaan Iyer,Electronics,5,Male,39.8,78.2,improving,4
STU01552,Aarav Rao,Information Technology,8,Male,11.0,82.0,declining,4
STU01553,Pooja Gupta,Electrical,7,Female,24.6,74.44,improving,5
STU01554,Dev Reddy,Information Technology,1,Male,25.9,58.84,stable,4
STU01555,Radhika Nair,Electrical,5,Female,21.2,87.49,improving,5
STU01556,Karthik Kapoor,Information Technology,2,Male,28.2,83.7,stable,4
STU01557,Aarav Pillai,Information Technology,2,Male,36.7,80.55,stable,5
STU01558,Ishaan Rao,Computer Science,8,Male,9.2,96.4,improving,5
STU01559,Neha Patel,Electronics,7,Female,13.7,61.72,stable,4
STU01560,Ananya Chatterjee,Civil,4,Female,4.6,77.04,declining,5
STU01561,Nikhil Desai,Electrical,6,Male,24.8,39.78,stable,5
STU01562,Sneha Singh,Electrical,5,Female,4.0,92.93,declining,5
STU01563,Sai Pillai,Information Technology,2,Male,5.0,59.88,stable,5
STU01564,Divya Pillai,Electrical,4,Female,15.9,50.79,declining,5
STU01565,Karthik Kapoor,Electrical,7,Male,0.5,87.13,declining,4
STU01566,Meera Rao,Electronics,3,Female,17.2,54.45,stable,4
STU01567,Shreya Verma,Information Technology,7,Female,10.7,95.93,stable,4
STU01568,Pooja Sharma,Civil,2,Female,20.0,77.33,stable,5
STU01569,Anika Rao,Civil,4,Female,10.8,79.96,stable,4
STU01570,Sai Rao,Mechanical,1,Male,5.5,90.47,declining,5
STU01571,Sneha Menon,Computer Science,8,Female,12.2,89.97,improving,4
STU01572,Sai Singh,Mechanical,7,Male,23.0,65.3,stable,5
STU01573,Aryan Kumar,Computer Science,5,Male,5.5,65.53,improving,5
STU01574,Rahul Chatterjee,Mechanical,1,Male,18.4,75.67,stable,4
STU01575,Manav Verma,Computer Science,2,Male,5.8,56.2,stable,4
STU01576,Varun Nair,Civil,7,Male,14.4,52.89,declining,5
STU01577,Arjun Kapoor,Computer Science,1,Male,8.8,93.68,improving,4
STU01578,Vihaan Chatterjee,Electrical,4,Male,7.2,59.64,declining,4
STU01579,Aryan Desai,Electrical,8,Male,9.6,58.52,improving,4
STU01580,Neha Chatterjee,Computer Science,4,Female,24.0,85.26,improving,5
STU01581,Vihaan Pillai,Computer Science,3,Male,7.2,83.07,stable,5
STU01582,Rohan Reddy,Mechanical,6,Male,7.7,77.97,stable,4
STU01583,Rohan Menon,Electrical,1,Male,11.2,89.97,stable,4
STU01584,Varun Gupta,Electronics,5,Male,8.5,82.77,stable,5
STU01585,Dev Singh,Civil,2,Male,26.6,63.95,stable,4
STU01586,Rahul Desai,Electronics,3,Male,4.9,90.03,stable,5
STU01587,Riya Reddy,Electronics,4,Female,8.6,81.35,stable,4
STU01588,Nisha Kumar,Mechanical,6,Female,12.3,89.86,improving,5
STU01589,Nikhil Gupta,Electronics,2,Male,22.7,86.79,declining,5
STU01590,Kavya Iyer,Mechanical,4,Female,11.0,55.62,declining,5
STU01591,Arjun Nair,Information Technology,2,Male,9.6,60.65,improving,5
STU01592,Varun Sharma,Mechanical,4,Male,7.7,78.68,improving,4
STU01593,Neha Desai,Information Technology,7,Female,12.2,88.54,stable,4
STU01594,Shreya Menon,Information Technology,4,Female,35.5,67.09,stable,5
STU01595,Aarav Chatterjee,Electrical,8,Male,17.9,65.36,stable,5
STU01596,Aarav Patel,Information Technology,5,Male,8.3,85.91,declining,5
STU01597,Neha Nair,Information Technology,7,Female,26.3,69.93,stable,5
STU01598,Varun Iyer,Mechanical,8,Male,3.7,82.81,stable,4
STU01599,Arjun Kapoor,Computer Science,6,Male,8.3,42.46,stable,5
STU01600,Nisha Gupta,Information Technology,5,Female,38.3,62.24,declining,5
STU01601,Radhika Pillai,Electrical,4,Female,10.2,58.54,stable,5
STU01602,Shreya Iyer,Electronics,2,Female,14.1,69.92,improving,5
STU01603,Isha Patel,Information Technology,3,Female,2.4,73.64,declining,5
STU01604,Nisha Chatterjee,Information Technology,2,Female,16.5,65.69,declining,5
STU01605,Riya Nair,Information Technology,7,Female,2.0,69.74,declining,5
STU01606,Manav Gupta,Mechanical,3,Male,5.3,73.24,improving,4
STU01607,Meera Desai,Computer Science,8,Female,18.3,74.74,improving,5
STU01608,Tanya Gupta,Electronics,6,Female,9.4,68.22,stable,5
STU01609,Aarav Menon,Electrical,4,Male,16.3,63.47,improving,5
STU01610,Manav Menon,Electrical,4,Male,16.6,61.91,stable,5
STU01611,Pooja Gupta,Mechanical,3,Female,5.4,97.58,improving,5
STU01612,Aryan Kapoor,Computer Science,6,Male,13.9,87.57,declining,5
STU01613,Anika Kapoor,Computer Science,4,Female,12.0,54.15,declining,5
STU01614,Anika Menon,Civil,4,Female,7.8,89.18,stable,4
STU01615,Pooja Chatterjee,Mechanical,6,Female,21.4,63.66,stable,4
STU01616,Dev Nair,Electrical,2,Male,12.8,67.01,stable,4
STU01617,Neha Sharma,Information Technology,7,Female,16.7,78.63,declining,4
STU01618,Nikhil Singh,Information Technology,4,Male,2.8,75.69,improving,4
STU01619,Ishaan Desai,Electronics,5,Male,10.4,72.45,stable,4
STU01620,Radhika Sharma,Electronics,1,Female,9.0,80.07,declining,5
STU01621,Arjun Nair,Computer Science,5,Male,11.7,67.22,declining,5
STU01622,Yash Kumar,Information Technology,8,Male,8.8,81.1,stable,4
STU01623,Varun Kapoor,Electronics,4,Male,7.5,81.12,stable,4
STU01624,Aryan Verma,Computer Science,6,Male,2.5,83.57,declining,5
STU01625,Priya Menon,Mechanical,7,Female,2.6,94.93,improving,5
STU01626,Ishaan Joshi,Electrical,6,Male,14.2,93.81,improving,4
STU01627,Priya Reddy,Civil,2,Female,17.7,63.24,improving,4
STU01628,Kavya Nair,Computer Science,8,Female,18.1,65.1,declining,5
STU01629,Priya Nair,Electronics,3,Female,7.3,57.44,declining,4
STU01630,Nikhil Menon,Information Technology,6,Male,5.0,88.89,declining,4
STU01631,Riya Rao,Electrical,5,Female,3.1,93.88,declining,4
STU01632,Pooja Chatterjee,Information Technology,2,Female,7.2,89.56,improving,4
STU01633,Karthik Patel,Electrical,1,Male,11.6,96.06,improving,5
STU01634,Varun Joshi,Mechanical,4,Male,5.0,78.12,declining,5
STU01635,Rohan Desai,Electrical,5,Male,8.8,67.23,improving,4
STU01636,Rohan Menon,Mechanical,6,Male,5.2,84.28,declining,5
STU01637,Neha Menon,Computer Science,5,Female,8.3,86.86,improving,4
STU01638,Arjun Pillai,Civil,2,Male,5.5,84.13,stable,5
STU01639,Vihaan Nair,Information Technology,4,Male,25.3,75.37,improving,5
STU01640,Manav Joshi,Information Technology,3,Male,7.5,90.15,stable,5
STU01641,Vihaan Kapoor,Information Technology,5,Male,25.2,63.89,improving,4
STU01642,Nisha Verma,Information Technology,1,Female,11.5,68.43,stable,5
STU01643,Riya Rao,Electrical,5,Female,9.2,83.3,stable,4
STU01644,Priya Nair,Electronics,8,Female,35.4,55.14,declining,5
STU01645,Priya Iyer,Electrical,1,Female,21.2,58.44,improving,4
STU01646,Riya Rao,Civil,6,Female,19.4,69.32,stable,5
STU01647,Arjun Gupta,Electrical,7,Male,5.4,81.1,declining,4
STU01648,Kavya Kapoor,Electronics,1,Female,6.1,63.42,stable,4
STU01649,Kavya Pillai,Computer Science,5,Female,15.5,77.36,improving,5
STU01650,Karthik Kapoor,Computer Science,8,Male,26.1,58.97,stable,4
STU01651,Rahul Gupta,Electrical,7,Male,14.6,68.38,declining,4
STU01652,Anika Gupta,Electrical,1,Female,5.9,70.51,stable,4
STU01653,Vihaan Gupta,Information Technology,4,Male,15.3,59.11,stable,4
STU01654,Kabir Iyer,Computer Science,4,Male,2.8,63.99,improving,4
STU01655,Ananya Desai,Computer Science,3,Female,17.6,80.29,declining,5
STU01656,Tanya Menon,Computer Science,2,Female,5.8,63.86,improving,5
STU01657,Radhika Nair,Electronics,1,Female,4.2,69.83,declining,4
STU01658,Aditya Chatterjee,Civil,5,Male,6.5,92.37,stable,4
STU01659,Neha Menon,Information Technology,1,Female,34.1,85.75,improving,5
STU01660,Isha Sharma,Computer Science,8,Female,12.6,71.28,improving,5
STU01661,Diya Iyer,Computer Science,2,Female,10.1,72.18,stable,5
STU01662,Aryan Patel,Civil,2,Male,6.0,54.69,improving,5
STU01663,Riya Kapoor,Mechanical,5,Female,4.0,80.32,stable,4
STU01664,Priya Nair,Electronics,6,Female,3.7,85.26,declining,5
STU01665,Aditya Pillai,Computer Science,5,Male,12.8,91.65,improving,5
STU01666,Anika Chatterjee,Information Technology,7,Female,5.9,88.25,declining,5
STU01667,Arjun Chatterjee,Computer Science,8,Male,22.2,57.13,improving,4
STU01668,Diya Nair,Information Technology,3,Female,9.3,71.12,stable,4
STU01669,Karthik Sharma,Electrical,6,Male,4.1,80.35,improving,4
STU01670,Divya Chatterjee,Civil,6,Female,1.6,75.85,stable,4
STU01671,Tanya Gupta,Electrical,6,Female,7.2,80.5,stable,4
STU01672,Diya Singh,Electronics,5,Female,14.0,63.54,stable,5
STU01673,Tanya Kapoor,Information Technology,3,Female,4.1,81.61,improving,5
STU01674,Nikhil Iyer,Electronics,7,Male,11.9,91.93,stable,5
STU01675,Vihaan Kapoor,Computer Science,3,Male,11.2,72.35,stable,5
STU01676,Priya Desai,Electrical,6,Female,8.7,39.94,stable,5
STU01677,Diya Joshi,Electrical,1,Female,1.9,54.73,improving,4
STU01678,Manav Rao,Electrical,7,Male,9.6,73.53,improving,5
STU01679,Aarav Pillai,Computer Science,6,Male,20.2,45.52,improving,4
STU01680,Priya Kumar,Mechanical,4,Female,1.4,95.37,declining,5
STU01681,Nisha Joshi,Information Technology,6,Female,9.7,84.78,stable,5
STU01682,Aarav Chatterjee,Electronics,4,Male,3.7,57.37,declining,5
STU01683,Priya Joshi,Civil,3,Female,22.8,82.72,declining,4
STU01684,Nikhil Gupta,Mechanical,2,Male,5.3,82.21,improving,4
STU01685,Aditya Verma,Mechanical,4,Male,8.4,77.47,improving,5
STU01686,Manav Nair,Computer Science,4,Male,9.0,64.77,improving,5
STU01687,Isha Kumar,Electronics,7,Female,4.3,75.46,stable,5
STU01688,Rahul Kumar,Electrical,8,Male,14.1,64.28,improving,4
STU01689,Karthik Singh,Electronics,1,Male,8.8,84.8,declining,4
STU01690,Dev Menon,Electrical,5,Male,20.8,68.81,stable,4
STU01691,Dev Kapoor,Civil,4,Male,18.9,88.6,improving,5
STU01692,Manav Pillai,Mechanical,7,Male,9.6,84.79,improving,5
STU01693,Shreya Nair,Mechanical,3,Female,12.9,72.0,stable,5
STU01694,Shreya Joshi,Electronics,1,Female,1.2,94.51,declining,4
STU01695,Kabir Patel,Civil,1,Male,11.4,81.46,declining,4
STU01696,Isha Kumar,Mechanical,8,Female,15.9,85.97,stable,4
STU01697,Aryan Nair,Information Technology,4,Male,4.8,40.91,stable,5
STU01698,Meera Kapoor,Information Technology,3,Female,1.1,92.79,improving,5
STU01699,Sai Desai,Electrical,6,Male,21.2,59.15,improving,5
STU01700,Ananya Joshi,Electrical,3,Female,5.7,96.35,stable,5
STU01701,Dev Pillai,Civil,2,Male,7.9,69.72,stable,4
STU01702,Priya Desai,Mechanical,7,Female,10.6,51.59,improving,4
STU01703,Riya Reddy,Electrical,1,Female,2.2,93.4,stable,5
STU01704,Meera Patel,Electrical,7,Female,5.4,56.65,improving,4
STU01705,Neha Rao,Electronics,8,Female,8.2,91.24,improving,4
STU01706,Vihaan Desai,Computer Science,2,Male,29.1,85.08,stable,4
STU01707,Arjun Verma,Electronics,3,Male,13.6,86.64,improving,4
STU01708,Nikhil Menon,Electrical,4,Male,13.8,82.88,improving,5
STU01709,Nikhil Pillai,Electrical,3,Male,22.9,80.76,stable,5
STU01710,Vihaan Gupta,Electrical,3,Male,6.7,84.0,improving,5
